Customer_ID,Customer_Name,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Churn_Flag
C005521,Shirley Hogan,female,0,No,No,two year,No
C005522,Melissa Camacho,female,0,Yes,Yes,two year,No
C005523,Isabella Johnson,female,0,Yes,Yes,two year,No
C005524,Michelle Singleton,male,0,Yes,No,two year,No
C005525,Donna Johnson,male,0,No,Yes,month-to-month,No
C005526,Samantha Adams,male,0,No,No,month-to-month,Yes
C005527,Andrew Frost,female,1,Yes,No,month-to-month,No
C005528,Karen Ingram,male,0,No,No,month-to-month,No
C005529,Richard Hobbs,male,0,Yes,Yes,one year,No
C005530,Tristan Kim,male,0,Yes,No,two year,No
C005531,Amanda Turner,female,0,No,No,month-to-month,No
C005532,Max Mcknight,female,0,No,No,month-to-month,No
C005533,Dawn Shepherd,male,1,Yes,No,month-to-month,Yes
C005534,Becky Adams,male,0,No,No,month-to-month,No
C005535,John Smith,male,0,Yes,Yes,month-to-month,No
C005536,Sean Estes,male,0,No,No,month-to-month,Yes
C005537,Brian Valdez,male,0,No,No,month-to-month,No
C005538,Anna Maynard,male,0,No,No,one year,No
C005539,Carol Ferrell,male,0,No,Yes,month-to-month,Yes
C005540,Kelly Greene,male,0,Yes,Yes,month-to-month,Yes
C005541,Mary Bond,female,1,No,No,month-to-month,No
C005542,Lisa Bird,male,1,No,No,month-to-month,Yes
C005543,Yolanda Peterson,female,1,No,No,month-to-month,Yes
C005544,Anthony George,female,0,No,No,one year,No
C005545,Christina Brown,male,0,No,No,month-to-month,No
C005546,Anthony Murphy,male,1,No,Yes,month-to-month,No
C005547,Christine Hernandez,female,0,Yes,Yes,two year,No
C005548,Tiffany White,male,0,Yes,Yes,two year,No
C005549,Tanya Weaver,female,0,No,No,one year,No
C005550,Hannah Jefferson,male,1,Yes,No,month-to-month,No
C005551,Michael Torres,male,0,Yes,Yes,two year,No
C005552,Dustin Flowers,female,0,No,No,month-to-month,Yes
C005553,Marissa Singh,female,0,Yes,Yes,one year,No
C005554,Donna Davis,male,1,No,No,two year,No
C005555,Richard Henderson,female,0,Yes,Yes,month-to-month,Yes
C005556,Jonathan Gaines,male,0,No,Yes,one year,No
C005557,Lisa Gilmore,male,0,No,No,month-to-month,No
C005558,Matthew Hoffman,female,0,No,No,month-to-month,No
C005559,Sarah Harrison,male,0,Yes,Yes,two year,No
C005560,John Powell,male,0,No,Yes,month-to-month,No
C005561,Allen Camacho,male,0,Yes,Yes,two year,No
C005562,Jennifer Waller,female,0,Yes,No,month-to-month,Yes
C005563,Mary Lewis,female,0,No,No,month-to-month,No
C005564,David Valdez,male,0,No,No,month-to-month,Yes
C005565,Amber Hebert,male,0,Yes,Yes,one year,Yes
C005566,Jacqueline Reed,male,0,No,No,month-to-month,Yes
C005567,Kaylee Wagner,female,1,Yes,No,month-to-month,Yes
C005568,Jacob Erickson,male,0,No,No,two year,No
C005569,Rose Thomas,female,0,Yes,No,two year,No
C005570,Sheila Richardson,male,0,No,No,month-to-month,Yes
C005571,Jerry Smith,female,1,Yes,No,month-to-month,No
C005572,Michael Williams,male,0,No,No,one year,No
C005573,Dalton Woods,male,0,No,No,one year,No
C005574,Samuel Lee,female,1,Yes,No,one year,No
C005575,Jaime Brown,male,1,Yes,No,two year,No
C005576,Drew Smith,male,0,Yes,No,two year,Yes
C005577,Christine Perez,male,0,No,Yes,month-to-month,No
C005578,Paula Holden,male,0,No,No,month-to-month,Yes
C005579,Rebekah Adams,female,1,No,No,month-to-month,Yes
C005580,Kevin Adams,female,0,No,No,month-to-month,Yes
C005581,Jason Mcpherson,female,0,Yes,No,one year,No
C005582,Ashley Hansen,female,0,Yes,No,one year,No
C005583,Jasmine Moore,female,0,Yes,No,month-to-month,Yes
C005584,Randall Patterson,female,0,No,No,month-to-month,No
C005585,Samuel Shannon,female,0,No,No,month-to-month,Yes
C005586,Cassandra Wiley,female,0,No,No,month-to-month,Yes
C005587,Ronald Jones,female,0,Yes,Yes,two year,No
C005588,Stephen Thompson,male,0,Yes,No,month-to-month,No
C005589,Juan Blake,male,0,Yes,Yes,two year,No
C005590,James Bates,female,0,No,Yes,one year,No
C005591,Jeremy Garcia,male,0,No,Yes,month-to-month,Yes
C005592,Anna Howell,male,0,Yes,Yes,two year,No
C005593,Henry Anderson,male,0,Yes,Yes,one year,No
C005594,Barbara Weber,female,0,No,Yes,one year,Yes
C005595,Brenda Roberts,female,0,Yes,Yes,two year,No
C005596,Theresa Crawford,male,0,Yes,No,one year,No
C005597,Joyce Graham,male,1,No,No,month-to-month,Yes
C005598,Jennifer Roberson,male,1,Yes,No,month-to-month,No
C005599,William Brooks,female,0,No,No,month-to-month,No
C005600,Jennifer Johnson,female,0,No,No,month-to-month,No
C005601,Kayla Young,male,0,No,No,month-to-month,No
C005602,Jason Ford,female,0,No,No,month-to-month,No
C005603,Jessica Hill,male,0,No,No,month-to-month,Yes
C005604,Bruce George,male,0,Yes,No,one year,No
C005605,Wendy Ross,female,0,No,No,month-to-month,No
C005606,Martha Diaz,female,0,No,No,month-to-month,No
C005607,Jason Smith,male,0,Yes,Yes,two year,No
C005608,Tiffany Small,female,0,Yes,Yes,one year,No
C005609,Christopher Chung,female,0,No,No,two year,No
C005610,Michael Greer,female,0,Yes,Yes,month-to-month,No
C005611,Matthew Flynn,male,0,Yes,No,one year,No
C005612,James Daniels,female,0,No,No,month-to-month,Yes
C005613,Larry Boyd,male,0,Yes,No,two year,No
C005614,Suzanne Wallace,female,1,No,No,month-to-month,Yes
C005615,Robin Cox,female,0,No,No,month-to-month,Yes
C005616,David Lamb,male,0,No,No,month-to-month,No
C005617,Jason Mitchell,male,0,No,No,month-to-month,Yes
C005618,Kevin Eaton,male,0,No,No,one year,No
C005619,Samantha Ellison,male,0,Yes,Yes,one year,No
C005620,Lawrence Anderson,male,0,No,No,one year,No
C005621,Maria Sawyer,male,0,No,No,month-to-month,Yes
C005622,Michael Murphy,male,0,No,No,month-to-month,No
C005623,Brian Mckenzie,female,0,No,No,month-to-month,Yes
C005624,Hannah Brown,male,0,Yes,Yes,two year,No
C005625,Teresa Poole,female,0,No,No,two year,No
C005626,Hector Long,male,0,No,No,month-to-month,Yes
C005627,Richard Johnson,female,0,Yes,No,one year,No
C005628,Adrienne Davis,female,0,No,No,month-to-month,Yes
C005629,Laura Torres,male,0,No,Yes,one year,No
C005630,Julia Monroe,female,0,No,No,one year,No
C005631,Leslie Olson,male,0,No,No,month-to-month,No
C005632,David Thompson,female,0,Yes,No,two year,No
C005633,Christine Mitchell,male,0,No,Yes,month-to-month,No
C005634,Douglas Garza,male,1,Yes,No,month-to-month,Yes
C005635,Robert Snyder,female,0,No,No,one year,No
C005636,Desiree Thompson,female,0,Yes,No,month-to-month,No
C005637,Denise Smith,female,0,No,No,month-to-month,No
C005638,Kevin Walters,female,0,No,No,month-to-month,Yes
C005639,Dale Martinez,female,1,No,No,month-to-month,Yes
C005640,Michael Dixon,male,1,No,No,month-to-month,No
C005641,Robert Peterson,male,0,No,No,month-to-month,No
C005642,Malik Smith,female,0,No,No,two year,No
C005643,Lori Perkins,female,0,Yes,No,two year,No
C005644,Alejandro Trujillo,female,0,No,Yes,one year,No
C005645,William Fisher,male,0,No,No,two year,No
C005646,Mark Curry,female,0,No,No,month-to-month,No
C005647,Margaret Davies,male,0,Yes,Yes,two year,Yes
C005648,Michael Fletcher,male,0,Yes,No,two year,No
C005649,Theresa Castro,male,0,Yes,No,month-to-month,No
C005650,Chad Barnes,male,0,No,No,month-to-month,No
C005651,Jessica Richardson,female,0,No,No,month-to-month,Yes
C005652,Samuel Zimmerman,female,1,No,No,one year,No
C005653,Patrick Curtis,female,1,Yes,Yes,one year,No
C005654,Donald Franklin,male,0,No,No,one year,No
C005655,Megan Weiss,female,1,Yes,No,month-to-month,Yes
C005656,Hector Schultz,female,0,Yes,No,two year,No
C005657,Ashley Wright,female,1,No,No,month-to-month,Yes
C005658,Brittney Stewart,male,1,Yes,Yes,one year,No
C005659,Richard Cooper,male,0,No,No,month-to-month,No
C005660,Sarah Andrews,male,0,Yes,Yes,two year,No
C005661,Bianca Fletcher,male,0,No,No,month-to-month,No
C005662,Curtis Mendoza,female,0,Yes,Yes,month-to-month,No
C005663,Michelle Lawrence,female,0,No,No,month-to-month,Yes
C005664,Douglas Landry,male,0,No,Yes,month-to-month,No
C005665,Meagan Anderson,male,0,Yes,No,one year,No
C005666,William Norman,male,0,Yes,No,one year,No
C005667,Emily Lucas,female,1,Yes,No,two year,No
C005668,Jacob Clark,male,0,No,No,month-to-month,No
C005669,Theresa Daniels,male,0,Yes,No,one year,No
C005670,James Goodwin,female,0,Yes,Yes,month-to-month,No
C005671,Kimberly Hill,female,1,No,No,month-to-month,Yes
C005672,Michael Morales,female,0,No,No,month-to-month,Yes
C005673,Lisa Hubbard,female,0,Yes,Yes,one year,No
C005674,Ronald Myers,female,0,No,No,month-to-month,Yes
C005675,Kevin Williams,male,0,No,No,month-to-month,Yes
C005676,Carla Spencer,male,0,No,No,month-to-month,No
C005677,Patricia Cortez,male,1,No,No,month-to-month,Yes
C005678,Brian Higgins,male,0,No,No,month-to-month,Yes
C005679,Troy Decker,male,0,Yes,Yes,month-to-month,No
C005680,James Howard,male,0,No,No,month-to-month,No
C005681,Shane Cortez,female,0,No,No,month-to-month,Yes
C005682,Connie Graham,female,0,Yes,Yes,month-to-month,Yes
C005683,Omar Martin,female,0,Yes,No,month-to-month,No
C005684,Steven Smith,female,0,No,No,month-to-month,No
C005685,Mary Harris,female,0,No,No,month-to-month,No
C005686,Patricia Price,male,0,No,No,month-to-month,No
C005687,Antonio Jones,male,0,Yes,Yes,month-to-month,No
C005688,Kevin Mckinney,female,0,No,No,one year,No
C005689,Gary Mcdonald,female,0,No,No,month-to-month,No
C005690,David Jones,female,1,No,No,month-to-month,No
C005691,Chris Thomas,male,0,No,Yes,one year,No
C005692,William Ward,female,0,No,No,month-to-month,No
C005693,Sarah Shaw,male,0,No,No,month-to-month,Yes
C005694,Tammy Dudley,male,0,Yes,No,month-to-month,Yes
C005695,Melissa Patton,male,1,No,No,month-to-month,No
C005696,Michelle Johnson,female,0,Yes,Yes,two year,No
C005697,Larry Brennan,male,0,No,No,one year,No
C005698,Charles Walton,male,0,No,No,month-to-month,No
C005699,Benjamin Barnes,male,1,No,No,month-to-month,No
C005700,Robert Ramos,male,0,No,No,month-to-month,No
C005701,Anthony Porter,male,0,Yes,Yes,one year,No
C005702,Kathleen Robbins,male,0,Yes,No,month-to-month,No
C005703,Jessica Smith,female,0,Yes,No,two year,No
C005704,James Silva,female,0,No,No,one year,No
C005705,Jason Pruitt,male,0,Yes,Yes,one year,No
C005706,Michael Nelson,male,0,No,No,one year,No
C005707,Kimberly Hunter,female,0,No,No,two year,No
C005708,Julie Miller,male,0,No,Yes,month-to-month,Yes
C005709,Jacqueline Smith,female,0,Yes,No,one year,No
C005710,Robert Johnson,male,0,Yes,No,one year,No
C005711,Amy Cole,male,1,Yes,No,month-to-month,Yes
C005712,Teresa Atkins,female,0,Yes,No,two year,No
C005713,Ernest Peterson,male,0,Yes,Yes,two year,No
C005714,Bailey White,male,0,Yes,No,month-to-month,Yes
C005715,Christopher Walker,female,0,No,No,two year,No
C005716,Lori Sanders,female,0,No,No,month-to-month,No
C005717,Maria Wilson,female,0,Yes,No,two year,No
C005718,Nathaniel Alvarez,female,0,Yes,No,two year,No
C005719,Jack Hill,male,1,Yes,No,month-to-month,Yes
C005720,Julie Foster,female,0,Yes,No,two year,No
C005721,Alexandria Ross,female,1,No,No,month-to-month,Yes
C005722,Gina Turner,female,0,Yes,Yes,two year,No
C005723,Jason White,male,0,Yes,Yes,month-to-month,No
C005724,Michelle Chavez,female,0,No,No,month-to-month,Yes
C005725,Krystal Garcia,female,0,Yes,Yes,month-to-month,No
C005726,Kevin Harrison,male,0,Yes,Yes,two year,No
C005727,Elizabeth Martinez,male,1,No,No,month-to-month,No
C005728,Bailey Powers,male,0,No,No,two year,No
C005729,Julie Tucker,female,0,Yes,Yes,two year,No
C005730,Phillip Clark,female,1,Yes,No,month-to-month,Yes
C005731,Jodi Hoffman,female,0,No,No,month-to-month,No
C005732,Madeline Adams,female,0,No,No,one year,No
C005733,Jared Roberts,female,0,Yes,Yes,one year,Yes
C005734,Kristy White,male,0,Yes,No,one year,No
C005735,Sabrina Payne,female,0,No,No,two year,No
C005736,Raymond Rodriguez,male,0,Yes,No,month-to-month,Yes
C005737,Patricia Fuller,female,0,No,No,two year,No
C005738,Cassandra Davidson,male,0,No,No,month-to-month,No
C005739,Linda Levy,female,0,Yes,No,two year,No
C005740,Tracey Jones,male,0,No,Yes,one year,No
C005741,Ashley Carrillo,female,0,Yes,Yes,two year,No
C005742,Blake Clark,female,0,No,No,month-to-month,No
C005743,Brittany Coleman,female,0,No,No,month-to-month,No
C005744,Stephen Jones,male,0,Yes,No,one year,No
C005745,Julian Morrison,female,0,No,No,month-to-month,Yes
C005746,Nicole Nguyen,female,0,Yes,Yes,one year,No
C005747,Cassandra Bridges,female,0,No,No,one year,No
C005748,Tiffany Lewis,male,0,Yes,No,month-to-month,No
C005749,Charles Cooley,female,0,Yes,Yes,one year,No
C005750,Phillip Green,male,1,No,No,one year,No
C005751,Mary Flores,male,0,Yes,No,month-to-month,No
C005752,Ashley Hill,female,0,Yes,Yes,month-to-month,Yes
C005753,Jill Andersen,female,0,No,No,month-to-month,No
C005754,Christopher Zavala,male,0,No,No,one year,No
C005755,Tonya Smith,female,0,Yes,Yes,two year,No
C005756,Susan Moran,male,0,Yes,No,two year,No
C005757,Alejandro Mann,male,0,No,No,month-to-month,No
C005758,Paul Guerrero,male,0,No,No,month-to-month,No
C005759,James Perez,male,0,Yes,No,month-to-month,No
C005760,Micheal Fowler,female,0,No,No,month-to-month,Yes
C005761,Richard Moore,female,0,No,No,month-to-month,No
C005762,Emily Lewis,male,0,No,No,month-to-month,No
C005763,Brian Chang,male,0,Yes,Yes,month-to-month,No
C005764,Kelsey Lee,male,0,Yes,Yes,one year,No
C005765,Anthony Lawrence,female,0,No,No,month-to-month,Yes
C005766,Dakota Nelson,male,0,Yes,Yes,two year,No
C005767,Erin Thomas,female,0,No,No,month-to-month,No
C005768,Paula Parsons,male,0,Yes,Yes,one year,No
C005769,Juan Myers,male,1,Yes,No,month-to-month,No
C005770,Michael Mcneil,female,0,Yes,Yes,two year,No
C005771,Breanna Johnson,female,0,No,No,one year,No
C005772,David Tyler,male,0,No,No,month-to-month,No
C005773,Brittany Young,male,0,Yes,Yes,two year,No
C005774,Nancy Barnes,female,0,Yes,Yes,two year,No
C005775,Kimberly Galvan,male,0,No,No,month-to-month,No
C005776,Cassandra Sullivan,female,0,Yes,No,one year,Yes
C005777,Joshua Velasquez,male,0,No,No,month-to-month,Yes
C005778,Benjamin Bush,male,0,No,Yes,two year,No
C005779,Justin Coleman,female,0,No,No,month-to-month,No
C005780,Brandon Snyder,male,0,No,No,month-to-month,No
C005781,Jacqueline Brady,female,0,Yes,Yes,month-to-month,Yes
C005782,Robert Smith,male,0,No,No,month-to-month,Yes
C005783,Anne Maynard,female,0,No,No,two year,No
C005784,Phillip Parrish,male,1,Yes,No,month-to-month,Yes
C005785,Martin Shelton,female,0,Yes,Yes,month-to-month,No
C005786,Brian Allen,male,0,Yes,No,one year,No
C005787,Rodney Schroeder,female,1,No,No,month-to-month,Yes
C005788,Tony Ayers,male,0,Yes,Yes,one year,No
C005789,Emily Tucker,female,0,Yes,Yes,month-to-month,No
C005790,Alan Barron,male,1,No,No,month-to-month,No
C005791,Stacey Williamson,female,1,Yes,Yes,one year,No
C005792,Jesse Ramirez,male,0,Yes,Yes,one year,No
C005793,Stephanie Hall,male,0,No,No,month-to-month,No
C005794,Nicholas Rojas,male,0,No,No,month-to-month,No
C005795,Connie Pacheco,female,0,No,No,month-to-month,No
C005796,Amber Joseph,male,0,No,No,month-to-month,Yes
C005797,Natasha Rogers,female,0,Yes,Yes,two year,No
C005798,Richard Garcia,female,0,Yes,Yes,month-to-month,Yes
C005799,Kevin Young,female,0,Yes,Yes,month-to-month,No
C005800,Brittany Peterson,female,0,No,Yes,month-to-month,No
C005801,Lisa Zuniga,male,0,Yes,Yes,month-to-month,Yes
C005802,Devin Joyce,female,0,Yes,Yes,two year,No
C005803,Hannah Robbins,male,0,Yes,Yes,one year,No
C005804,James Blackburn,male,0,Yes,Yes,one year,No
C005805,Jeffrey Morales,male,0,No,No,one year,No
C005806,Jane Sanders,female,0,No,No,month-to-month,No
C005807,Mary Henderson,male,1,Yes,No,month-to-month,Yes
C005808,Haley Sweeney,male,0,No,No,month-to-month,Yes
C005809,Amanda Johnson,male,0,No,No,month-to-month,Yes
C005810,Rebecca Allen,female,0,No,No,month-to-month,No
C005811,Mary Costa,female,0,Yes,No,two year,No
C005812,Patrick Wiley,female,0,No,No,month-to-month,Yes
C005813,Jonathan Mccormick,male,0,Yes,Yes,one year,No
C005814,Jacqueline Nelson,female,0,Yes,Yes,two year,No
C005815,Laurie Robinson,male,0,Yes,Yes,one year,No
C005816,Douglas Griffith,male,0,Yes,No,two year,No
C005817,Rebecca Morris,male,0,Yes,No,two year,No
C005818,Martha Ellis,male,0,Yes,No,one year,No
C005819,Renee Clark,female,0,Yes,Yes,one year,No
C005820,John Morris,male,0,No,No,month-to-month,No
C005821,Carrie Wu,male,0,Yes,No,two year,No
C005822,Karen Giles,male,1,No,No,month-to-month,Yes
C005823,Laura Davis,male,0,Yes,Yes,one year,Yes
C005824,Diana Woodard,female,0,Yes,Yes,two year,No
C005825,Rachel Gilbert,female,0,No,Yes,month-to-month,No
C005826,Kristin Powell,female,0,No,No,month-to-month,No
C005827,Diana Gomez,female,0,Yes,Yes,month-to-month,No
C005828,Glenn Christensen,female,0,No,No,month-to-month,No
C005829,Jessica Cooper,female,0,No,No,month-to-month,No
C005830,Jacqueline Miller,female,0,Yes,Yes,month-to-month,Yes
C005831,Michelle Boyle,female,0,Yes,Yes,two year,No
C005832,Lisa Vargas,female,0,No,No,month-to-month,No
C005833,Colleen Gordon,female,0,Yes,No,two year,No
C005834,Angela White,female,0,No,No,month-to-month,No
C005835,Derrick Miller,male,0,No,No,one year,No
C005836,Sherri Glenn,female,0,Yes,Yes,one year,No
C005837,Charlene Golden,female,1,No,No,month-to-month,Yes
C005838,Kelly Williams,male,0,No,No,one year,Yes
C005839,Tiffany Lynch,female,0,No,No,month-to-month,Yes
C005840,Brittany Sherman,male,1,Yes,No,two year,No
C005841,Emily Wright,male,1,No,No,month-to-month,No
C005842,Christian Kim,female,0,Yes,Yes,month-to-month,No
C005843,Joseph Miller,female,0,Yes,Yes,two year,No
C005844,Mark Pierce,female,0,Yes,No,two year,No
C005845,Raymond Williams,female,0,No,No,one year,No
C005846,Ian Allen,female,1,No,No,month-to-month,Yes
C005847,Daniel Lindsey,female,0,No,No,month-to-month,No
C005848,Michael Jackson,male,0,No,No,month-to-month,No
C005849,Gerald Stone,male,0,No,No,month-to-month,No
C005850,Annette Moore,female,0,No,No,one year,No
C005851,Kaitlin Walters,male,1,Yes,No,one year,No
C005852,Todd Rose,female,0,Yes,No,one year,No
C005853,Lisa Sweeney,male,0,Yes,No,one year,No
C005854,Brandy Charles,male,0,No,No,month-to-month,Yes
C005855,Anthony Larson,female,0,No,No,month-to-month,Yes
C005856,Diane Brewer,male,1,Yes,No,month-to-month,No
C005857,Aaron Kelley,female,0,Yes,No,two year,No
C005858,Stephanie Morrison,female,1,No,No,month-to-month,Yes
C005859,Sean Perry,female,0,No,Yes,month-to-month,No
C005860,David Young,female,0,No,No,month-to-month,No
C005861,Marcus Rodriguez,male,0,No,No,month-to-month,Yes
C005862,Daniel Paul,male,1,No,No,one year,Yes
C005863,Mary Woods,male,0,Yes,No,one year,No
C005864,Sandra Carter,female,0,No,No,month-to-month,No
C005865,Sharon Little,female,0,Yes,No,month-to-month,No
C005866,Garrett Johnson,male,1,No,No,month-to-month,Yes
C005867,Brittney Murphy,male,0,No,No,month-to-month,Yes
C005868,Laurie Harris,male,0,No,Yes,two year,No
C005869,Michael Marsh,female,0,No,No,month-to-month,Yes
C005870,Christopher Vega,male,0,No,No,month-to-month,No
C005871,Carrie Haynes,female,0,Yes,Yes,two year,No
C005872,Randy James,female,0,No,No,month-to-month,No
C005873,Julie Clark,female,0,No,No,month-to-month,Yes
C005874,Michael Duncan,female,0,Yes,Yes,two year,No
C005875,David Rogers,female,1,No,No,month-to-month,Yes
C005876,Sean Torres,female,1,No,No,month-to-month,No
C005877,Jeffrey Schwartz,male,0,No,No,one year,No
C005878,Martin Hernandez,female,0,No,No,one year,No
C005879,Edward Cox,male,0,No,No,month-to-month,Yes
C005880,Amanda Bishop,female,0,Yes,No,one year,No
C005881,Christopher Cooper,female,1,No,No,month-to-month,No
C005882,Anthony Lang,male,0,Yes,Yes,two year,No
C005883,Amy Gonzalez,female,1,No,No,one year,No
C005884,Andrew Ellis,female,0,Yes,No,month-to-month,Yes
C005885,Marie Myers,male,0,No,No,month-to-month,Yes
C005886,Jennifer Morris,female,0,No,No,month-to-month,Yes
C005887,Edward Boyle,female,0,No,No,month-to-month,Yes
C005888,Keith Cook,male,0,Yes,No,month-to-month,No
C005889,Joseph Duran,female,0,No,No,one year,No
C005890,John Brewer,female,0,Yes,No,two year,No
C005891,Brianna Jones,female,0,Yes,Yes,month-to-month,Yes
C005892,Ashley Watson,female,0,No,Yes,month-to-month,Yes
C005893,Andrea Shannon,male,0,No,No,month-to-month,No
C005894,John Luna,male,0,No,No,month-to-month,No
C005895,Cristian Brown,male,0,No,No,month-to-month,Yes
C005896,Jessica Mitchell,female,1,No,No,month-to-month,No
C005897,Brad Mendoza,female,0,No,No,month-to-month,Yes
C005898,Craig Middleton,male,0,Yes,No,two year,No
C005899,Daniel Dunn,female,0,Yes,No,month-to-month,Yes
C005900,Samantha Jackson,male,0,No,No,two year,No
C005901,Daniel Yoder,male,0,Yes,No,one year,No
C005902,Amy Gonzalez,male,0,No,No,two year,No
C005903,Oscar Sanford,female,0,No,No,one year,No
C005904,Joseph Warren,female,1,No,No,month-to-month,No
C005905,Toni Austin,female,0,Yes,Yes,month-to-month,No
C005906,David Duarte,female,0,Yes,Yes,month-to-month,Yes
C005907,Cindy Guerrero,male,1,No,No,month-to-month,No
C005908,Emma Bradley,female,1,No,No,month-to-month,Yes
C005909,Valerie Olson,female,1,No,No,month-to-month,Yes
C005910,Jared Barber,female,0,Yes,Yes,two year,No
C005911,Jose Wells,female,0,Yes,Yes,month-to-month,No
C005912,William Le,male,0,Yes,No,two year,No
C005913,Lawrence Berger,male,0,Yes,No,two year,No
C005914,Madison Lawrence,female,0,No,No,month-to-month,No
C005915,Matthew Adams,male,1,Yes,No,month-to-month,Yes
C005916,Heather Baldwin,female,0,No,No,one year,No
C005917,Gina Campos,male,0,Yes,Yes,two year,No
C005918,Jose Hays,male,0,Yes,No,month-to-month,Yes
C005919,Rachel Keith,female,0,Yes,Yes,month-to-month,Yes
C005920,Steven Schmidt,male,0,No,No,month-to-month,Yes
C005921,Madison Johnson,female,0,Yes,No,one year,No
C005922,Jessica Jarvis,female,0,No,No,month-to-month,No
C005923,Jacqueline Mueller,female,0,Yes,No,month-to-month,No
C005924,Jeffrey Stanley,male,0,No,No,month-to-month,No
C005925,Amber Riley,male,0,Yes,No,one year,No
C005926,Kristie Collins,male,0,No,No,month-to-month,No
C005927,Jason Graham,female,0,Yes,Yes,one year,No
C005928,Bill Miller,male,0,Yes,No,two year,No
C005929,Amy Shelton,male,0,No,No,one year,No
C005930,Mary Dorsey,male,0,No,No,month-to-month,No
C005931,Andrew Zimmerman,female,0,Yes,Yes,one year,No
C005932,Randall Williams,female,0,Yes,No,two year,No
C005933,Nathan Simmons,female,0,Yes,Yes,one year,No
C005934,Todd Rodriguez,female,0,No,No,two year,No
C005935,Nathan Pierce,male,0,No,No,month-to-month,No
C005936,Robert Wilkinson,female,0,No,No,two year,No
C005937,Catherine Scott,female,0,No,No,month-to-month,Yes
C005938,Nathan Mitchell,female,0,No,No,month-to-month,No
C005939,Amanda Adams,female,0,No,Yes,one year,No
C005940,Tina Henderson,female,0,Yes,Yes,month-to-month,No
C005941,Patricia Lawson,female,0,No,No,one year,No
C005942,Michelle Sparks,female,1,Yes,No,two year,No
C005943,Ernest Larson,female,0,No,No,month-to-month,Yes
C005944,Carl Smith,female,1,Yes,No,two year,No
C005945,Mary Romero,male,0,No,No,month-to-month,Yes
C005946,Scott Richard,male,1,Yes,No,month-to-month,Yes
C005947,Eric Collier,male,0,Yes,Yes,two year,No
C005948,Edward Bryant,female,0,Yes,Yes,month-to-month,No
C005949,Cody Tanner,female,0,No,No,two year,No
C005950,Brian Heath,female,0,Yes,Yes,one year,Yes
C005951,Scott Jackson,male,0,No,Yes,month-to-month,No
C005952,Jeffrey Allen,female,0,Yes,Yes,month-to-month,No
C005953,Timothy Scott,male,0,Yes,No,month-to-month,No
C005954,Kathy Knight,male,0,Yes,Yes,two year,No
C005955,Monica Bishop,female,0,No,No,month-to-month,No
C005956,Sonya Davis,female,0,Yes,No,two year,No
C005957,Gerald Jones,female,0,No,No,two year,No
C005958,Michael Lowe,male,0,No,Yes,month-to-month,Yes
C005959,Gordon Jackson,male,0,No,No,month-to-month,Yes
C005960,Ruth Figueroa,female,0,Yes,Yes,one year,No
C005961,Katie Martinez,male,0,No,No,month-to-month,Yes
C005962,Samantha Morse,female,0,Yes,No,month-to-month,No
C005963,William Baker,male,1,Yes,No,month-to-month,Yes
C005964,James Velez,female,0,Yes,Yes,one year,No
C005965,Brandon Reyes,male,0,No,Yes,one year,No
C005966,Michael Braun,male,0,Yes,No,month-to-month,Yes
C005967,Sara Washington,female,0,Yes,No,two year,No
C005968,Ashley Colon,male,0,No,No,one year,No
C005969,Marvin Harris,female,0,No,No,one year,No
C005970,Joseph Myers,male,0,No,No,month-to-month,No
C005971,Madeline Spencer,male,0,No,No,one year,No
C005972,Elizabeth Thompson,female,0,No,No,one year,No
C005973,Anita Pierce,male,0,Yes,No,month-to-month,Yes
C005974,Linda Thomas,male,1,Yes,No,two year,Yes
C005975,Brandy Cortez,female,0,Yes,Yes,two year,No
C005976,Shaun Randall,female,0,Yes,Yes,one year,No
C005977,Karl Ford,male,0,No,No,month-to-month,No
C005978,Alexis Schmidt,male,1,Yes,No,one year,No
C005979,Ian Jackson,male,0,Yes,No,one year,No
C005980,Margaret Rice,female,0,Yes,No,one year,No
C005981,Phyllis Coleman,female,0,No,No,one year,No
C005982,Nicholas Miller,male,0,No,No,one year,No
C005983,James Thomas,male,0,Yes,Yes,month-to-month,Yes
C005984,Robert Harper,female,0,Yes,Yes,one year,No
C005985,Matthew Mueller,male,1,Yes,No,one year,No
C005986,William Arnold,male,1,Yes,No,one year,No
C005987,Misty Thompson,male,0,No,No,month-to-month,No
C005988,Sharon Jones,female,0,Yes,No,one year,No
C005989,Christopher Snyder,female,1,Yes,Yes,month-to-month,No
C005990,Danielle Rocha,male,0,No,No,month-to-month,Yes
C005991,Sarah Nguyen,female,0,No,No,two year,No
C005992,Michael Perry,female,0,No,No,month-to-month,No
C005993,Charles Alvarado,female,0,No,No,month-to-month,Yes
C005994,Brandon Sparks,female,0,Yes,Yes,two year,No
C005995,Scott Robinson,female,0,Yes,No,month-to-month,No
C005996,Wendy Stevens,female,0,Yes,Yes,month-to-month,No
C005997,John Miller,male,0,No,No,month-to-month,Yes
C005998,Brianna Silva,male,0,No,No,month-to-month,No
C005999,Megan Wright,female,0,Yes,No,month-to-month,No
C006000,Katie Garza,male,0,No,No,month-to-month,No
C006001,Kayla Thompson,male,0,Yes,Yes,two year,No
C006002,Adam Johnson,male,1,No,No,month-to-month,Yes
